Mes	Precio m2	Variación mensual	Variación trimestral	Variación anual
2015-07-01	952.773	0.185171	-1.07432	0.0650105
2015-06-01	951.012	-1.21131	-2.55216	-0.689214
2015-05-01	962.673	-0.0464117	-3.44845	-0.004882
2015-04-01	963.12	-1.31148	-3.78133	-0.70631
2015-03-01	975.919	-2.11994	-3.3083	-0.407587
2015-02-01	997.056	-0.391021	2.29478	-2.05448
2015-01-01	1000.97	-0.826307	6.12422	0.141563
2014-12-01	1009.31	3.552	6.5777	-0.156298
2014-11-01	974.689	3.33787	4.26009	-4.69826
2014-10-01	943.206	-0.402527	-0.939764	-10.7092
2014-09-01	947.018	1.30019	-1.10629	-10.5439
2014-08-01	934.863	-1.81599	-2.89357	-12.0501
2014-07-01	952.154	-0.569959	-1.83686	-10.4437
2014-06-01	957.612	-0.53058	-2.27581	-11.1933
2014-05-01	962.72	-0.747548	-5.42747	-11.4895
2014-04-01	969.971	-1.01458	-2.95972	-10.1621
2014-03-01	979.913	-3.73852	-3.06433	-8.71283
2014-02-01	1017.97	1.84232	-0.466394	-6.84414
2014-01-01	999.555	-1.12129	-5.37474	-7.9879
2013-12-01	1010.89	-1.15865	-4.5105	-7.99217
2013-11-01	1022.74	-3.17988	-3.78287	16.8929
2013-10-01	1056.33	-0.218204	-0.645228	20.5648
2013-09-01	1058.64	-0.405475	-1.82415	19.7256
2013-08-01	1062.95	-0.0225736	-2.27455	-6.5481
2013-07-01	1063.19	-1.40219	-1.52822	-8.46721
2013-06-01	1078.31	-0.862378	0.453682	-8.2828
2013-05-01	1087.69	0.740953	-0.463963	-5.62834
2013-04-01	1079.69	0.58224	-0.611232	-6.96739
2013-03-01	1073.44	-1.768	-2.29908	-7.44053
2013-02-01	1092.76	0.591901	24.8957	-7.92228
2013-01-01	1086.33	-1.12588	23.9889	-10.2815
2012-12-01	1098.7	25.5746	24.2561	-11.577
2012-11-01	874.938	-0.138446	-23.0776	-29.8669
2012-10-01	876.151	-0.91278	-24.5699	-33.9721
2012-09-01	884.222	-22.2614	-24.7912	-32.3125
2012-08-01	1137.43	-2.07569	-1.31273	-13.6676
2012-07-01	1161.54	-1.20355	0.0853044	-12.0105
2012-06-01	1175.69	2.00684	1.37618	-12.0039
2012-05-01	1152.56	-0.688467	-2.88343	-14.4712
2012-04-01	1160.55	0.0707061	-4.15173	-11.0867
2012-03-01	1159.73	-2.27928	-6.66533	-13.2588
2012-02-01	1186.78	-1.98543	-4.87038	-5.09101
2012-01-01	1210.82	-2.55362	-8.75096	-8.19471
2011-12-01	1242.55	-0.399987	-4.88238	-5.86885
2011-11-01	1247.54	-5.98369	-5.31006	-1.92218
2011-10-01	1326.94	1.5777	0.518904	4.26426
