id	url	distrito	barrio	price (€)	bedrooms	area (m2)	floor	lift	street type	street	street_number
102942072	https://www.idealista.com/inmueble/102942072/	benalua-la-florida-babel-san-gabriel	benalua	242000	2	71	4	yes	avenida	 catedrático soler	s/n
102946788	https://www.idealista.com/inmueble/102946788/	benalua-la-florida-babel-san-gabriel	benalua	150000	4	126	1	yes			
103122605	https://www.idealista.com/inmueble/103122605/	benalua-la-florida-babel-san-gabriel	benalua	235000	4	120	1	yes			
101050281	https://www.idealista.com/inmueble/101050281/	benalua-la-florida-babel-san-gabriel	benalua	262000	4	151	2	yes	calle	 carlet	3
101550880	https://www.idealista.com/inmueble/101550880/	benalua-la-florida-babel-san-gabriel	benalua	409500	4	124	2	yes	avenida	 catedrático soler	s/n
97050017	https://www.idealista.com/inmueble/97050017/	benalua-la-florida-babel-san-gabriel	benalua	310000	3	97	2	yes	avenida	 catedrático soler	s/n
96323232	https://www.idealista.com/inmueble/96323232/	benalua-la-florida-babel-san-gabriel	benalua	267000	3	112	2	yes	avenida	 catedratico soler	5
96323246	https://www.idealista.com/inmueble/96323246/	benalua-la-florida-babel-san-gabriel	benalua	261000	3	112	1	yes	avenida	 catedratico soler	5
102346765	https://www.idealista.com/inmueble/102346765/	benalua-la-florida-babel-san-gabriel	benalua	495000	3	215	7	yes	avenida	 oscar espla	3
100876479	https://www.idealista.com/inmueble/100876479/	benalua-la-florida-babel-san-gabriel	benalua	290000	3	125	4	yes			
101814385	https://www.idealista.com/inmueble/101814385/	benalua-la-florida-babel-san-gabriel	benalua	181125	3	108	4	yes	calle	 garcía andreu	
102773096	https://www.idealista.com/inmueble/102773096/	benalua-la-florida-babel-san-gabriel	benalua	235000	4	133		yes			
98563004	https://www.idealista.com/inmueble/98563004/	benalua-la-florida-babel-san-gabriel	benalua	145000	2	97	2	no	calle	 arquitecto guardiola	31
102836105	https://www.idealista.com/inmueble/102836105/	benalua-la-florida-babel-san-gabriel	benalua	227000	3	94	3	yes	calle	 capitán dema	
102870087	https://www.idealista.com/inmueble/102870087/	benalua-la-florida-babel-san-gabriel	benalua	432000	4	152	4	yes	avenida	 catedrático soler	25
102870040	https://www.idealista.com/inmueble/102870040/	benalua-la-florida-babel-san-gabriel	benalua	423000	4	152	3	yes	avenida	 catedrático soler	25
102870039	https://www.idealista.com/inmueble/102870039/	benalua-la-florida-babel-san-gabriel	benalua	416000	4	152	2	yes	avenida	 catedrático soler	25
102288183	https://www.idealista.com/inmueble/102288183/	benalua-la-florida-babel-san-gabriel	benalua	290000	3	125	4	yes			29
99345980	https://www.idealista.com/inmueble/99345980/	benalua-la-florida-babel-san-gabriel	benalua	205000	4	158		yes	calle	 santa maria mazzarelo	
102825163	https://www.idealista.com/inmueble/102825163/	benalua-la-florida-babel-san-gabriel	benalua	153900	2	86	3	yes	calle	 arquitecto guardiola	
102171346	https://www.idealista.com/inmueble/102171346/	benalua-la-florida-babel-san-gabriel	benalua	159000	4	88	4	yes	calle	 de quintiliano	
103400615	https://www.idealista.com/inmueble/103400615/	benalua-la-florida-babel-san-gabriel	benalua	131900	2	82	4	yes	calle	 pardo gimeno	
98571892	https://www.idealista.com/inmueble/98571892/	benalua-la-florida-babel-san-gabriel	benalua	209900	3	129	1	yes	calle	 arquitecto guardiola	
101210230	https://www.idealista.com/inmueble/101210230/	benalua-la-florida-babel-san-gabriel	benalua	179900	2	85	5	yes	calle	 de carratala	
100429691	https://www.idealista.com/inmueble/100429691/	benalua-la-florida-babel-san-gabriel	benalua	240000	3	106	7	yes			
103226246	https://www.idealista.com/inmueble/103226246/	benalua-la-florida-babel-san-gabriel	benalua	149900	3	90	4	yes			s/n
102759953	https://www.idealista.com/inmueble/102759953/	benalua-la-florida-babel-san-gabriel	benalua	249900	1	275					10
100079071	https://www.idealista.com/inmueble/100079071/	benalua-la-florida-babel-san-gabriel	benalua	390000	3	160	6	yes	avenida	 oscar espla	3
103344569	https://www.idealista.com/inmueble/103344569/	benalua-la-florida-babel-san-gabriel	benalua	228000	2	93	1	yes	avenida	 de elche esquina calle capitán dema	s/n
103340241	https://www.idealista.com/inmueble/103340241/	benalua-la-florida-babel-san-gabriel	benalua	166000	1	52	4	yes	avenida	 de elche esquina calle capitán dema	s/n
102030946	https://www.idealista.com/inmueble/102030946/	benalua-la-florida-babel-san-gabriel	benalua	339000	3	116	3	yes	avenida	 catedrático soler	s/n
102030941	https://www.idealista.com/inmueble/102030941/	benalua-la-florida-babel-san-gabriel	benalua	416750	4	129	1	yes	avenida	 catedrático soler	s/n
102030911	https://www.idealista.com/inmueble/102030911/	benalua-la-florida-babel-san-gabriel	benalua	479750	4	139	4	yes	avenida	 catedrático soler	s/n
102260586	https://www.idealista.com/inmueble/102260586/	benalua-la-florida-babel-san-gabriel	benalua	195000	3	116	2	yes	calle	 pardo gimeno	
99159921	https://www.idealista.com/inmueble/99159921/	benalua-la-florida-babel-san-gabriel	benalua	290000	3	125	4	yes	avenida	 oscar espla	
103130448	https://www.idealista.com/inmueble/103130448/	benalua-la-florida-babel-san-gabriel	benalua	312500	3	129	1	yes	calle	 arturo tresáncoras	12
103130457	https://www.idealista.com/inmueble/103130457/	benalua-la-florida-babel-san-gabriel	benalua	255000	2	88	2	yes	calle	 arturo tresáncoras	12
103130439	https://www.idealista.com/inmueble/103130439/	benalua-la-florida-babel-san-gabriel	benalua	224000	2	81	1	yes	calle	 arturo tresáncoras	12
101514634	https://www.idealista.com/inmueble/101514634/	benalua-la-florida-babel-san-gabriel	benalua	220000	4	160	3	yes	calle	 carlet	
103134776	https://www.idealista.com/inmueble/103134776/	benalua-la-florida-babel-san-gabriel	benalua	234900	4	143		yes			
97966261	https://www.idealista.com/inmueble/97966261/	benalua-la-florida-babel-san-gabriel	benalua	232000	3	124	4	yes	calle	 doctor just	
103116061	https://www.idealista.com/inmueble/103116061/	benalua-la-florida-babel-san-gabriel	benalua	235000	4	140		yes	calle	 isabel la católica	s/n
103376782	https://www.idealista.com/inmueble/103376782/	benalua-la-florida-babel-san-gabriel	benalua	490000	3	150	3		avenida	 oscar espla	3
93068012	https://www.idealista.com/inmueble/93068012/	benalua-la-florida-babel-san-gabriel	benalua	850000	3	195	7	yes	avenida	 oscar espla	1
97511494	https://www.idealista.com/inmueble/97511494/	benalua-la-florida-babel-san-gabriel	benalua	204580	4	140	5	yes	avenida	 catedratico soler	38
103080460	https://www.idealista.com/inmueble/103080460/	benalua-la-florida-babel-san-gabriel	benalua	235000	4	133		yes			
103019177	https://www.idealista.com/inmueble/103019177/	benalua-la-florida-babel-san-gabriel	benalua	159000	4	90	4	yes	calle	 quintiliano	
90228329	https://www.idealista.com/inmueble/90228329/	benalua-la-florida-babel-san-gabriel	benalua	395000	4	135	3	yes	calle	 moratin	15
96314436	https://www.idealista.com/inmueble/96314436/	benalua-la-florida-babel-san-gabriel	benalua	390000	3	160	5	yes	avenida	 oscar espla	
102252594	https://www.idealista.com/inmueble/102252594/	benalua-la-florida-babel-san-gabriel	benalua	170000	3	84	3	yes			
100222839	https://www.idealista.com/inmueble/100222839/	benalua-la-florida-babel-san-gabriel	benalua	635000	3	202	2	yes	avenida	 d'elx	4
103055482	https://www.idealista.com/inmueble/103055482/	benalua-la-florida-babel-san-gabriel	benalua	145000	2	97	2	no	calle	 arquitecto guardiola	
102842752	https://www.idealista.com/inmueble/102842752/	benalua-la-florida-babel-san-gabriel	benalua	156000	3	108	10	yes	calle	 de los doscientos	
100069305	https://www.idealista.com/inmueble/100069305/	benalua-la-florida-babel-san-gabriel	benalua	144000	4	145	5		calle	 alona	
103267194	https://www.idealista.com/inmueble/103267194/	benalua-la-florida-babel-san-gabriel	benalua	224900	2	100	5	yes			
102252578	https://www.idealista.com/inmueble/102252578/	benalua-la-florida-babel-san-gabriel	benalua	160000	3	90	4	yes	avenida	 de aguilera	
103149715	https://www.idealista.com/inmueble/103149715/	benalua-la-florida-babel-san-gabriel	benalua	180000	4	130	3	yes	calle	 santa maria mazzarelo	8
102640790	https://www.idealista.com/inmueble/102640790/	benalua-la-florida-babel-san-gabriel	benalua	249900	4	656					
100633806	https://www.idealista.com/inmueble/100633806/	benalua-la-florida-babel-san-gabriel	benalua	499000	4	145	3	yes	avenida	 catedratico soler	3
101143516	https://www.idealista.com/inmueble/101143516/	benalua-la-florida-babel-san-gabriel	benalua	270000	4	171	2	yes			
27207606	https://www.idealista.com/inmueble/27207606/	benalua-la-florida-babel-san-gabriel	benalua	240000	3	180	8	yes	avenida	 catedratico soler	43
102985555	https://www.idealista.com/inmueble/102985555/	benalua-la-florida-babel-san-gabriel	benalua	416500	4	120	1	yes			
87257712	https://www.idealista.com/inmueble/87257712/	benalua-la-florida-babel-san-gabriel	benalua	96000	2	60	1	yes	calle	 enriqueta elizaicin	11
102851454	https://www.idealista.com/inmueble/102851454/	benalua-la-florida-babel-san-gabriel	benalua	175000	3	80	3	yes			28
103267729	https://www.idealista.com/inmueble/103267729/	benalua-la-florida-babel-san-gabriel	benalua	235000	3	122	2	yes			
102830486	https://www.idealista.com/inmueble/102830486/	benalua-la-florida-babel-san-gabriel	benalua	248000	4	148	6	yes			
101767181	https://www.idealista.com/inmueble/101767181/	benalua-la-florida-babel-san-gabriel	benalua	156000	3	108	10	yes	calle	 de los doscientos	
102870053	https://www.idealista.com/inmueble/102870053/	benalua-la-florida-babel-san-gabriel	benalua	442000	4	152	5	yes	avenida	 catedrático soler	25
102870076	https://www.idealista.com/inmueble/102870076/	benalua-la-florida-babel-san-gabriel	benalua	416000	4	161	1	yes	avenida	 catedrático soler	25
103211814	https://www.idealista.com/inmueble/103211814/	benalua-la-florida-babel-san-gabriel	benalua	145000	2	97	2	no	calle	 arquitecto guardiola	
102091079	https://www.idealista.com/inmueble/102091079/	benalua-la-florida-babel-san-gabriel	benalua	199000	3	142	1	yes	calle	 alberola	
103211602	https://www.idealista.com/inmueble/103211602/	benalua-la-florida-babel-san-gabriel	benalua	225000	2	80	3	yes	calle	 alberola	s/n
103340240	https://www.idealista.com/inmueble/103340240/	benalua-la-florida-babel-san-gabriel	benalua	275000	3	111	1	yes	avenida	 de elche esquina calle capitán dema	s/n
103344651	https://www.idealista.com/inmueble/103344651/	benalua-la-florida-babel-san-gabriel	benalua	273000	3	118	1	yes	avenida	 de elche esquina calle capitán dema	s/n
103344654	https://www.idealista.com/inmueble/103344654/	benalua-la-florida-babel-san-gabriel	benalua	368000	3	109	6	yes	avenida	 de elche esquina calle capitán dema	s/n
103344653	https://www.idealista.com/inmueble/103344653/	benalua-la-florida-babel-san-gabriel	benalua	347000	3	109	3	yes	avenida	 de elche esquina calle capitán dema	s/n
103344649	https://www.idealista.com/inmueble/103344649/	benalua-la-florida-babel-san-gabriel	benalua	204000	1	58	4	yes	avenida	 de elche esquina calle capitán dema	s/n
102942062	https://www.idealista.com/inmueble/102942062/	benalua-la-florida-babel-san-gabriel	benalua	345000	3	112	4	yes	avenida	 catedrático soler	s/n
102030869	https://www.idealista.com/inmueble/102030869/	benalua-la-florida-babel-san-gabriel	benalua	456750	4	139	2	yes	avenida	 catedrático soler	s/n
101550845	https://www.idealista.com/inmueble/101550845/	benalua-la-florida-babel-san-gabriel	benalua	329000	3	105	1	yes	avenida	 catedrático soler	s/n
102030927	https://www.idealista.com/inmueble/102030927/	benalua-la-florida-babel-san-gabriel	benalua	470750	4	129	4	yes	avenida	 catedrático soler	s/n
102463426	https://www.idealista.com/inmueble/102463426/	benalua-la-florida-babel-san-gabriel	benalua	344000	3	118	4	yes	avenida	 catedrático soler	s/n
102463402	https://www.idealista.com/inmueble/102463402/	benalua-la-florida-babel-san-gabriel	benalua	373000	3	115	5	yes	avenida	 catedrático soler	s/n
102030956	https://www.idealista.com/inmueble/102030956/	benalua-la-florida-babel-san-gabriel	benalua	434750	4	139	1	yes	avenida	 catedrático soler	s/n
102030950	https://www.idealista.com/inmueble/102030950/	benalua-la-florida-babel-san-gabriel	benalua	431750	4	129	2	yes	avenida	 catedrático soler	s/n
102463401	https://www.idealista.com/inmueble/102463401/	benalua-la-florida-babel-san-gabriel	benalua	328000	3	112	2	yes	avenida	 catedrático soler	s/n
102463395	https://www.idealista.com/inmueble/102463395/	benalua-la-florida-babel-san-gabriel	benalua	354000	3	113	3	yes	avenida	 catedrático soler	s/n
102463403	https://www.idealista.com/inmueble/102463403/	benalua-la-florida-babel-san-gabriel	benalua	499000	3	102	6	yes	avenida	 catedrático soler	s/n
99258175	https://www.idealista.com/inmueble/99258175/	benalua-la-florida-babel-san-gabriel	benalua	272000	3	114	1	yes	avenida	 de elche esquina calle capitán dema	s/n
103323911	https://www.idealista.com/inmueble/103323911/	benalua-la-florida-babel-san-gabriel	benalua	390000	3	135	4	yes			1
100787618	https://www.idealista.com/inmueble/100787618/	benalua-la-florida-babel-san-gabriel	benalua	378500	4	136	1	yes	avenida	 de elche esquina calle capitán dema	s/n
96323269	https://www.idealista.com/inmueble/96323269/	benalua-la-florida-babel-san-gabriel	benalua	377000	4	147	2	yes	avenida	 catedratico soler	5
96323255	https://www.idealista.com/inmueble/96323255/	benalua-la-florida-babel-san-gabriel	benalua	302000	4	128	3	yes	avenida	 catedratico soler	5
102187407	https://www.idealista.com/inmueble/102187407/	benalua-la-florida-babel-san-gabriel	benalua	342500	3	116	1	yes	avenida	 catedrático soler	s/n
100657492	https://www.idealista.com/inmueble/100657492/	benalua-la-florida-babel-san-gabriel	benalua	394500	3	106	2	yes	avenida	 catedrático soler	5
102187408	https://www.idealista.com/inmueble/102187408/	benalua-la-florida-babel-san-gabriel	benalua	355500	3	117	3	yes	avenida	 catedrático soler	s/n
96323271	https://www.idealista.com/inmueble/96323271/	benalua-la-florida-babel-san-gabriel	benalua	387000	4	147	3	yes	avenida	 catedratico soler	5
99273367	https://www.idealista.com/inmueble/99273367/	benalua-la-florida-babel-san-gabriel	benalua	199000	4	136	4	yes	calle	 garcía andreu	
103130472	https://www.idealista.com/inmueble/103130472/	benalua-la-florida-babel-san-gabriel	benalua	417500	4	169	1	yes	calle	 arturo tresáncoras	12
102187319	https://www.idealista.com/inmueble/102187319/	benalua-la-florida-babel-san-gabriel	benalua	330500	3	116	2	yes	avenida	 catedrático soler	s/n
96323273	https://www.idealista.com/inmueble/96323273/	benalua-la-florida-babel-san-gabriel	benalua	397000	4	147	4	yes	avenida	 catedratico soler	5
96323266	https://www.idealista.com/inmueble/96323266/	benalua-la-florida-babel-san-gabriel	benalua	280500	3	112	6	yes	avenida	 catedratico soler	5
103130458	https://www.idealista.com/inmueble/103130458/	benalua-la-florida-babel-san-gabriel	benalua	341500	3	133	2	yes	calle	 arturo tresáncoras	12
96603611	https://www.idealista.com/inmueble/96603611/	benalua-la-florida-babel-san-gabriel	benalua	415500	4	123	1	yes	avenida	 catedrático soler	5
99617627	https://www.idealista.com/inmueble/99617627/	benalua-la-florida-babel-san-gabriel	benalua	379500	3	104	5	yes	avenida	 catedrático soler	5
103130435	https://www.idealista.com/inmueble/103130435/	benalua-la-florida-babel-san-gabriel	benalua	440500	4	168	2	yes	calle	 arturo tresáncoras	12
103130429	https://www.idealista.com/inmueble/103130429/	benalua-la-florida-babel-san-gabriel	benalua	328500	3	136	1	yes	calle	 arturo tresáncoras	12
103130471	https://www.idealista.com/inmueble/103130471/	benalua-la-florida-babel-san-gabriel	benalua	340500	3	134	2	yes	calle	 arturo tresáncoras	12
100657522	https://www.idealista.com/inmueble/100657522/	benalua-la-florida-babel-san-gabriel	benalua	450500	4	124	1	yes	avenida	 catedrático soler	5
96323277	https://www.idealista.com/inmueble/96323277/	benalua-la-florida-babel-san-gabriel	benalua	417000	4	147	6	yes	avenida	 catedratico soler	5
103130446	https://www.idealista.com/inmueble/103130446/	benalua-la-florida-babel-san-gabriel	benalua	261500	2	88	2	yes	calle	 arturo tresáncoras	12
103130474	https://www.idealista.com/inmueble/103130474/	benalua-la-florida-babel-san-gabriel	benalua	369500	4	140	1	yes	calle	 arturo tresáncoras	12
96323260	https://www.idealista.com/inmueble/96323260/	benalua-la-florida-babel-san-gabriel	benalua	275000	3	112	4	yes	avenida	 catedratico soler	5
102187417	https://www.idealista.com/inmueble/102187417/	benalua-la-florida-babel-san-gabriel	benalua	288000	2	88	1	yes	avenida	 catedrático soler	s/n
95369009	https://www.idealista.com/inmueble/95369009/	benalua-la-florida-babel-san-gabriel	benalua	525000	4	191	4	yes			
96323275	https://www.idealista.com/inmueble/96323275/	benalua-la-florida-babel-san-gabriel	benalua	407000	4	147	5	yes	avenida	 catedratico soler	5
102187392	https://www.idealista.com/inmueble/102187392/	benalua-la-florida-babel-san-gabriel	benalua	427000	4	135	4	yes	avenida	 catedrático soler	s/n
96323264	https://www.idealista.com/inmueble/96323264/	benalua-la-florida-babel-san-gabriel	benalua	278000	3	112	5	yes	avenida	 catedratico soler	5
103130438	https://www.idealista.com/inmueble/103130438/	benalua-la-florida-babel-san-gabriel	benalua	329500	3	137	1	yes	calle	 arturo tresáncoras	12
101279431	https://www.idealista.com/inmueble/101279431/	benalua-la-florida-babel-san-gabriel	benalua	384500	3	106	2	yes	avenida	 catedrático soler	5
96323245	https://www.idealista.com/inmueble/96323245/	benalua-la-florida-babel-san-gabriel	benalua	293000	4	128	1	yes	avenida	 catedratico soler	5
102187416	https://www.idealista.com/inmueble/102187416/	benalua-la-florida-babel-san-gabriel	benalua	273000	2	93	2	yes	avenida	 catedrático soler	s/n
96323267	https://www.idealista.com/inmueble/96323267/	benalua-la-florida-babel-san-gabriel	benalua	367000	4	147	1	yes	avenida	 catedratico soler	5
103269194	https://www.idealista.com/inmueble/103269194/	benalua-la-florida-babel-san-gabriel	benalua	255000	3	122	3	yes	calle	 arquitecto guardiola)	29
97843249	https://www.idealista.com/inmueble/97843249/	benalua-la-florida-babel-san-gabriel	benalua	250000	3	113	4	yes	calle	 arquitecto guardiola)	29
102574684	https://www.idealista.com/inmueble/102574684/	benalua-la-florida-babel-san-gabriel	benalua	390000	4	209	5	yes			35
96423731	https://www.idealista.com/inmueble/96423731/	benalua-la-florida-babel-san-gabriel	benalua	240000	3	113	1	yes	calle	 arquitecto guardiola)	29
97411154	https://www.idealista.com/inmueble/97411154/	benalua-la-florida-babel-san-gabriel	benalua	375000	3	118	6	yes	calle	 arquitecto guardiola)	29
102919653	https://www.idealista.com/inmueble/102919653/	benalua-la-florida-babel-san-gabriel	benalua	245000	3	113	3	yes	calle	 arquitecto guardiola)	29
100640730	https://www.idealista.com/inmueble/100640730/	benalua-la-florida-babel-san-gabriel	benalua	249900	4	279			calle	 alberola	10
102546149	https://www.idealista.com/inmueble/102546149/	benalua-la-florida-babel-san-gabriel	benalua	105000	3	72	3	yes	calle	 doctor just	
101426436	https://www.idealista.com/inmueble/101426436/	benalua-la-florida-babel-san-gabriel	benalua	850000	3	275	7	yes	calle	 moratín	25
103401812	https://www.idealista.com/inmueble/103401812/	benalua-la-florida-babel-san-gabriel	benalua	250000	6	180	4	yes			7
102700546	https://www.idealista.com/inmueble/102700546/	benalua-la-florida-babel-san-gabriel	benalua	243915	3	105	7	yes			
102919108	https://www.idealista.com/inmueble/102919108/	benalua-la-florida-babel-san-gabriel	benalua	205000	4	136	4	yes			21
103012509	https://www.idealista.com/inmueble/103012509/	benalua-la-florida-babel-san-gabriel	benalua	156000	3	111		yes	calle	 santa maría mazzarello	3
99087842	https://www.idealista.com/inmueble/99087842/	benalua-la-florida-babel-san-gabriel	benalua	495000	3	124	7	yes	calle	 moratín	
100433725	https://www.idealista.com/inmueble/100433725/	benalua-la-florida-babel-san-gabriel	benalua	149000	4	142	4	no	calle	 dr. just	
102320365	https://www.idealista.com/inmueble/102320365/	benalua-la-florida-babel-san-gabriel	benalua	390000	3	156	5	yes	avenida	 oscar espla	
103196250	https://www.idealista.com/inmueble/103196250/	benalua-la-florida-babel-san-gabriel	benalua	179000	4	115	2	yes	avenida	 catedratico soler	
103232284	https://www.idealista.com/inmueble/103232284/	benalua-la-florida-babel-san-gabriel	benalua	195000	3	133	4	yes			17
102042816	https://www.idealista.com/inmueble/102042816/	benalua-la-florida-babel-san-gabriel	benalua	259000	4	170	2	yes	calle	 carlet	5
102571768	https://www.idealista.com/inmueble/102571768/	benalua-la-florida-babel-san-gabriel	benalua	235000	4	130	6	yes	avenida	 catedratico soler	
102158257	https://www.idealista.com/inmueble/102158257/	benalua-la-florida-babel-san-gabriel	benalua	159000	4	88	4	yes			
102114503	https://www.idealista.com/inmueble/102114503/	benalua-la-florida-babel-san-gabriel	benalua	205000	4	158	2	yes	calle	 santa maría mazzarello	5
99418066	https://www.idealista.com/inmueble/99418066/	benalua-la-florida-babel-san-gabriel	benalua	205000	4	154	2	yes	calle	 santa maria mazzarelo	
97906006	https://www.idealista.com/inmueble/97906006/	benalua-la-florida-babel-san-gabriel	benalua	155000	2	100	2	no			36
102679736	https://www.idealista.com/inmueble/102679736/	benalua-la-florida-babel-san-gabriel	benalua	175000	4	113	9	yes			
97601198	https://www.idealista.com/inmueble/97601198/	benalua-la-florida-babel-san-gabriel	benalua	128000	2	65	3	no	avenida	 catedratico soler	
102469127	https://www.idealista.com/inmueble/102469127/	benalua-la-florida-babel-san-gabriel	benalua	145000	2	100	2	no	calle	 arquitecto guardiola	
103377195	https://www.idealista.com/inmueble/103377195/	benalua-la-florida-babel-san-gabriel	benalua	168000	2	72	3	yes			
103149986	https://www.idealista.com/inmueble/103149986/	benalua-la-florida-babel-san-gabriel	benalua	110000	2	65	4	yes	calle	 capitán dema	19
103012698	https://www.idealista.com/inmueble/103012698/	benalua-la-florida-babel-san-gabriel	benalua	218000	4	150	1	no			
99273077	https://www.idealista.com/inmueble/99273077/	benalua-la-florida-babel-san-gabriel	benalua	390000	3	156	5	yes	avenida	 oscar espla	3
101316431	https://www.idealista.com/inmueble/101316431/	benalua-la-florida-babel-san-gabriel	benalua	390000	4	210	1	yes	avenida	 oscar espla	
103207177	https://www.idealista.com/inmueble/103207177/	benalua-la-florida-babel-san-gabriel	benalua	169000	3	123	2	yes			
84588895	https://www.idealista.com/inmueble/84588895/	benalua-la-florida-babel-san-gabriel	benalua	160000	1	86	1	yes			
101877067	https://www.idealista.com/inmueble/101877067/	benalua-la-florida-babel-san-gabriel	benalua	159900	3	108	10	yes	calle	 de los doscientos	
103261504	https://www.idealista.com/inmueble/103261504/	benalua-la-florida-babel-san-gabriel	benalua	262000	4	151	2	yes			
102980870	https://www.idealista.com/inmueble/102980870/	benalua-la-florida-babel-san-gabriel	benalua	120000	2	79	3	no	calle	 arquitecto guardiola	5
102188046	https://www.idealista.com/inmueble/102188046/	benalua-la-florida-babel-san-gabriel	benalua	250000	3	103	2	no			
99023723	https://www.idealista.com/inmueble/99023723/	benalua-la-florida-babel-san-gabriel	benalua	375900	4	151	2	yes			
99165223	https://www.idealista.com/inmueble/99165223/	benalua-la-florida-babel-san-gabriel	benalua	205000	4	155	2	yes			
99253010	https://www.idealista.com/inmueble/99253010/	benalua-la-florida-babel-san-gabriel	benalua	205000	4	158	2	yes			
102839501	https://www.idealista.com/inmueble/102839501/	benalua-la-florida-babel-san-gabriel	benalua	94000	2	65	4	no			
101560266	https://www.idealista.com/inmueble/101560266/	benalua-la-florida-babel-san-gabriel	benalua	223000	3	144	4		calle	 doctor just	50
102730636	https://www.idealista.com/inmueble/102730636/	benalua-la-florida-babel-san-gabriel	benalua	290000	3	125	4	yes	avenida	 oscar espla	
103247340	https://www.idealista.com/inmueble/103247340/	benalua-la-florida-babel-san-gabriel	benalua	230000	2	80	3	yes	calle	 alberola	
103193487	https://www.idealista.com/inmueble/103193487/	benalua-la-florida-babel-san-gabriel	benalua	160000	1	85	0	yes	calle	 pérez medina	
103342301	https://www.idealista.com/inmueble/103342301/	benalua-la-florida-babel-san-gabriel	benalua	145000	3	117	2	no	calle	 pardo gimeno	
100605908	https://www.idealista.com/inmueble/100605908/	benalua-la-florida-babel-san-gabriel	benalua	209900	3	125	1	yes			
99050413	https://www.idealista.com/inmueble/99050413/	benalua-la-florida-babel-san-gabriel	benalua	129000	3	80	1	yes	calle	 san agatangelo	
100372007	https://www.idealista.com/inmueble/100372007/	benalua-la-florida-babel-san-gabriel	benalua	150000	5	142	4	no			
101443029	https://www.idealista.com/inmueble/101443029/	benalua-la-florida-babel-san-gabriel	benalua	400000	3	104	2	yes			15
101662489	https://www.idealista.com/inmueble/101662489/	benalua-la-florida-babel-san-gabriel	benalua	167500	4	103	2	yes			
103242208	https://www.idealista.com/inmueble/103242208/	benalua-la-florida-babel-san-gabriel	benalua	156000	3	108	10	yes			
103254617	https://www.idealista.com/inmueble/103254617/	benalua-la-florida-babel-san-gabriel	benalua	270000	4	166	2	yes			
95271753	https://www.idealista.com/inmueble/95271753/	benalua-la-florida-babel-san-gabriel	benalua	240000	1	257	0	yes			
102363996	https://www.idealista.com/inmueble/102363996/	benalua-la-florida-babel-san-gabriel	benalua	261500	4	124	0	yes			
102272363	https://www.idealista.com/inmueble/102272363/	benalua-la-florida-babel-san-gabriel	benalua	119900	2	88	0	no	calle	 alberola	
102777101	https://www.idealista.com/inmueble/102777101/	benalua-la-florida-babel-san-gabriel	benalua	235000	4	116		yes			
102746711	https://www.idealista.com/inmueble/102746711/	benalua-la-florida-babel-san-gabriel	benalua	210000	3	110	1	yes			
103050108	https://www.idealista.com/inmueble/103050108/	benalua-la-florida-babel-san-gabriel	benalua	750000	3	176	0	yes			
101540726	https://www.idealista.com/inmueble/101540726/	benalua-la-florida-babel-san-gabriel	benalua	85000	2	66	3	no			
103212998	https://www.idealista.com/inmueble/103212998/	benalua-la-florida-babel-san-gabriel	benalua	230000	2	80	3	yes	calle	 alberola	
101807819	https://www.idealista.com/inmueble/101807819/	benalua-la-florida-babel-san-gabriel	benalua	181125	3	108	4	yes	calle	 garcía andreu	
102884551	https://www.idealista.com/inmueble/102884551/	benalua-la-florida-babel-san-gabriel	benalua	85000	2	70	4	no			
102786277	https://www.idealista.com/inmueble/102786277/	benalua-la-florida-babel-san-gabriel	benalua	110000	3	72	3	yes	calle	 doctor just	26
103268444	https://www.idealista.com/inmueble/103268444/	benalua-la-florida-babel-san-gabriel	benalua	149000	2	69	3	yes	calle	 san agatangelo	
103171348	https://www.idealista.com/inmueble/103171348/	benalua-la-florida-babel-san-gabriel	benalua	92500	2	58	4	no			
103167642	https://www.idealista.com/inmueble/103167642/	benalua-la-florida-babel-san-gabriel	benalua	160000	1	85	0	yes			
100913982	https://www.idealista.com/inmueble/100913982/	benalua-la-florida-babel-san-gabriel	benalua	296400	3	125	4	yes	avenida	 oscar espla	
100104600	https://www.idealista.com/inmueble/100104600/	benalua-la-florida-babel-san-gabriel	benalua	248000	4	170	4	yes	calle	 carlet	
102073716	https://www.idealista.com/inmueble/102073716/	benalua-la-florida-babel-san-gabriel	benalua	154900	3	90	1	yes	calle	 foglietti	
100876994	https://www.idealista.com/inmueble/100876994/	benalua-la-florida-babel-san-gabriel	benalua	133500	2	80		no			
103240327	https://www.idealista.com/inmueble/103240327/	benalua-la-florida-babel-san-gabriel	benalua	272000	4	170	3	yes			
103201323	https://www.idealista.com/inmueble/103201323/	benalua-la-florida-babel-san-gabriel	benalua	230000	2	81	3	yes			
103161999	https://www.idealista.com/inmueble/103161999/	benalua-la-florida-babel-san-gabriel	benalua	230000	2	80	3	yes	calle	 alberola	41
100984362	https://www.idealista.com/inmueble/100984362/	benalua-la-florida-babel-san-gabriel	benalua	141800	2	74	2	no			
102867179	https://www.idealista.com/inmueble/102867179/	benalua-la-florida-babel-san-gabriel	benalua	96000	2	64	4	no			
91234509	https://www.idealista.com/inmueble/91234509/	benalua-la-florida-babel-san-gabriel	benalua	300000	7	220	1	yes			
