Mes	Precio m2	Variación mensual	Variación trimestral	Variación anual
2015-09-01	1265.21	-0.207439	1.23381	4.81141
2015-08-01	1267.84	2.12821	1.34207	7.64476
2015-07-01	1241.42	-0.669712	-1.18286	3.614
2015-06-01	1249.79	-0.100715	0.0912986	3.04317
2015-05-01	1251.05	-0.416308	-0.409174	3.28757
2015-04-01	1256.28	0.61106	1.63667	3.13439
2015-03-01	1248.65	-0.600228	0.939347	1.43709
2015-02-01	1256.19	1.62938	1.59404	0.716777
2015-01-01	1236.05	-0.079222	1.60707	-1.41098
2014-12-01	1237.03	0.0444811	2.47695	-3.9394
2014-11-01	1236.48	1.64242	4.98217	-4.83491
2014-10-01	1216.5	0.776221	1.53407	-5.97392
2014-09-01	1207.13	2.49024	-0.474078	-9.24858
2014-08-01	1177.8	-1.69599	-2.76	-12.709
2014-07-01	1198.12	-1.21694	-1.64026	-12.5441
2014-06-01	1212.88	0.136225	-1.46877	-9.64906
2014-05-01	1211.23	-0.563993	-2.88795	-10.1035
2014-04-01	1218.1	-1.04471	-2.84269	-9.58888
2014-03-01	1230.96	-1.30607	-4.41076	-10.2177
2014-02-01	1247.25	-0.517651	-4.006	-9.76799
2014-01-01	1253.74	-2.6418	-3.09556	-8.88981
2013-12-01	1287.76	-0.888171	-3.18686	-8.98322
2013-11-01	1299.3	0.425881	-3.7042	-7.69067
2013-10-01	1293.79	-2.73353	-5.56071	-8.98353
2013-09-01	1330.15	-1.41779	-0.913283	-7.47426
2013-08-01	1349.28	-1.51025	0.142501	-9.82919
2013-07-01	1369.97	2.05302	1.68338	-13.4076
2013-06-01	1342.41	-0.367385	-2.08891	-13.7385
2013-05-01	1347.36	0.00519561	-2.52556	-11.2879
2013-04-01	1347.29	-1.73298	-2.09146	-8.5318
2013-03-01	1371.05	-0.811708	-3.09642	-6.17216
2013-02-01	1382.27	0.450558	-1.79603	-6.55223
2013-01-01	1376.07	-2.74161	-3.19524	-7.85719
2012-12-01	1414.86	0.519342	-1.5818	-6.38746
2012-11-01	1407.55	-0.980661	-5.93507	-7.64774
2012-10-01	1421.49	-1.12062	-10.1511	-8.05725
2012-09-01	1437.6	-3.92686	-7.62172	-6.36175
2012-08-01	1496.36	-5.41878	-1.47748	-2.97993
2012-07-01	1582.09	1.66301	7.40889	3.08924
2012-06-01	1556.21	2.46313	6.49927	1.01521
2012-05-01	1518.8	3.1121	2.67782	-3.40082
2012-04-01	1472.96	0.802059	-1.36935	-6.51968
2012-03-01	1461.24	-1.2135	-3.31878	-9.50786
2012-02-01	1479.19	-0.952183	-2.94729	-8.31505
2012-01-01	1493.41	-1.19029	-3.40543	-7.27041
2011-12-01	1511.4	-0.833929	-1.55478	-6.13588
2011-11-01	1524.11	-1.41974	-1.18069	-4.48943
2011-10-01	1546.06	0.702808	0.741523	-4.9111
2011-09-01	1535.27	-0.457104	-0.344029	-6.69604
2011-08-01	1542.32	0.497824	-1.90489	-7.01241
2011-07-01	1534.68	-0.382326	-2.60267	-6.46131
2011-06-01	1540.57	-2.01619	-4.59508	-5.34946
2011-05-01	1572.27	-0.217048	-2.54565	-3.15911
2011-04-01	1575.69	-2.42016	-2.16144	-2.88924
2011-03-01	1614.77	0.088636	0.283816	-0.664993
2011-02-01	1613.34	0.176343	1.1023	-2.46064
2011-01-01	1610.5	0.0186312	-0.947777	-2.63234
2010-12-01	1610.2	0.90553	-2.14227	-1.15772
2010-11-01	1595.75	-1.85496	-3.79108	-3.64294
2010-10-01	1625.91	-1.18752	-0.900841	-6.42245
2010-09-01	1645.45	-0.794632	1.09422	-5.40944
2010-08-01	1658.63	1.09344	2.16007	0.730596
2010-07-01	1640.69	0.801774	1.11675	0.583014
2010-06-01	1627.64	0.2513	0.126724	-1.89739
2010-05-01	1623.56	0.0610143	-1.84276	-
2010-04-01	1622.57	-0.185165	-1.90261	-
2010-03-01	1625.58	-1.72064	-0.21362	-
2010-02-01	1654.04	0	-0.123182	-
